names,x,y,pred,correct_label,batch,manual_label,colors,custom_data,x2,y2,x3,y3,D1,D4,D7,thumbnails
image (3776).JPG,-46.537870851862046,-3.311839582676244,29,29,batch_0005,29,30,30,0,0,0,0,0,0,0,image (3776).JPG
image (1643).JPG,-11.612454681113146,-58.486277520382615,6,6,batch_0005,6,7,31,0,0,0,0,0,0,0,image (1643).JPG
image (1643).JPG,-11.612454681113146,-58.486277520382615,6,6,batch_0005,6,7,32,0,0,0,0,0,0,0,image (1643).JPG
image (1643).JPG,-11.612454681113146,-58.486277520382615,6,6,batch_0005,6,7,33,0,0,0,0,0,0,0,image (1643).JPG
image (2448).JPG,-49.70167202388188,-2.6166697598837967,6,6,batch_0005,6,7,34,0,0,0,0,0,0,0,image (2448).JPG
image (2448).JPG,-49.70167202388188,-2.6166697598837967,6,6,batch_0005,6,7,35,0,0,0,0,0,0,0,image (2448).JPG
image (944).JPG,20.632261475487955,10.441448454678133,17,17,batch_0005,17,18,36,0,0,0,0,0,0,0,image (944).JPG
image (944).JPG,20.632261475487955,10.441448454678133,17,17,batch_0005,17,18,37,0,0,0,0,0,0,0,image (944).JPG
image (944).JPG,20.632261475487955,10.441448454678133,17,17,batch_0005,17,18,38,0,0,0,0,0,0,0,image (944).JPG
image (944).JPG,20.632261475487955,10.441448454678133,17,17,batch_0005,17,18,39,0,0,0,0,0,0,0,image (944).JPG
image (944).JPG,20.632261475487955,10.441448454678133,17,17,batch_0005,17,18,40,0,0,0,0,0,0,0,image (944).JPG
image (538).JPG,-42.398492169424685,-34.67438059467052,17,17,batch_0005,17,18,41,0,0,0,0,0,0,0,image (538).JPG
image (538).JPG,-42.398492169424685,-34.67438059467052,17,17,batch_0005,17,18,42,0,0,0,0,0,0,0,image (538).JPG
image (694).JPG,-49.49110231590367,-21.971546149634168,6,6,batch_0005,6,7,43,0,0,0,0,0,0,0,image (694).JPG
image (694).JPG,-49.49110231590367,-21.971546149634168,6,6,batch_0005,6,7,44,0,0,0,0,0,0,0,image (694).JPG
image (694).JPG,-49.49110231590367,-21.971546149634168,6,6,batch_0005,6,7,45,0,0,0,0,0,0,0,image (694).JPG
image (694).JPG,-49.49110231590367,-21.971546149634168,6,6,batch_0005,6,7,46,0,0,0,0,0,0,0,image (694).JPG
image (694).JPG,-49.49110231590367,-21.971546149634168,6,6,batch_0005,6,7,47,0,0,0,0,0,0,0,image (694).JPG
image (4594).JPG,-11.364116660193613,10.070411797454438,2,2,batch_0005,2,3,48,0,0,0,0,0,0,0,image (4594).JPG
image (4594).JPG,-11.364116660193613,10.070411797454438,2,2,batch_0005,2,3,49,0,0,0,0,0,0,0,image (4594).JPG
image (3659).JPG,41.45364915572406,4.859843748952406,16,16,batch_0005,16,17,50,0,0,0,0,0,0,0,image (3659).JPG
image (573).JPG,-22.15301171171984,-0.9332139970228238,36,36,batch_0005,36,37,51,0,0,0,0,0,0,0,image (573).JPG
image (573).JPG,-22.15301171171984,-0.9332139970228238,36,36,batch_0005,36,37,52,0,0,0,0,0,0,0,image (573).JPG
image (573).JPG,-22.15301171171984,-0.9332139970228238,36,36,batch_0005,36,37,53,0,0,0,0,0,0,0,image (573).JPG
image (573).JPG,-22.15301171171984,-0.9332139970228238,36,36,batch_0005,36,37,54,0,0,0,0,0,0,0,image (573).JPG
image (573).JPG,-22.15301171171984,-0.9332139970228238,36,36,batch_0005,36,37,55,0,0,0,0,0,0,0,image (573).JPG
image (417).JPG,17.289353932476235,1.0436001280571607,2,2,batch_0005,2,3,56,0,0,0,0,0,0,0,image (417).JPG
image (417).JPG,17.289353932476235,1.0436001280571607,2,2,batch_0005,2,3,57,0,0,0,0,0,0,0,image (417).JPG
image (417).JPG,17.289353932476235,1.0436001280571607,2,2,batch_0005,2,3,58,0,0,0,0,0,0,0,image (417).JPG
image (417).JPG,17.289353932476235,1.0436001280571607,2,2,batch_0005,2,3,59,0,0,0,0,0,0,0,image (417).JPG
image (636).JPG,-31.04098722759938,-4.446169752076047,17,17,batch_0005,17,18,60,0,0,0,0,0,0,0,image (636).JPG
image (636).JPG,-31.04098722759938,-4.446169752076047,17,17,batch_0005,17,18,61,0,0,0,0,0,0,0,image (636).JPG
image (636).JPG,-31.04098722759938,-4.446169752076047,17,17,batch_0005,17,18,62,0,0,0,0,0,0,0,image (636).JPG
image (636).JPG,-31.04098722759938,-4.446169752076047,17,17,batch_0005,17,18,63,0,0,0,0,0,0,0,image (636).JPG
image (636).JPG,-31.04098722759938,-4.446169752076047,17,17,batch_0005,17,18,64,0,0,0,0,0,0,0,image (636).JPG
image (636).JPG,-31.04098722759938,-4.446169752076047,17,17,batch_0005,17,18,65,0,0,0,0,0,0,0,image (636).JPG
image (636).JPG,-31.04098722759938,-4.446169752076047,17,17,batch_0005,17,18,66,0,0,0,0,0,0,0,image (636).JPG
image (752).JPG,-34.30995736966619,-25.33370007701592,6,6,batch_0005,6,7,67,0,0,0,0,0,0,0,image (752).JPG
image (752).JPG,-34.30995736966619,-25.33370007701592,6,6,batch_0005,6,7,68,0,0,0,0,0,0,0,image (752).JPG
image (752).JPG,-34.30995736966619,-25.33370007701592,6,6,batch_0005,6,7,69,0,0,0,0,0,0,0,image (752).JPG
image (752).JPG,-34.30995736966619,-25.33370007701592,6,6,batch_0005,6,7,70,0,0,0,0,0,0,0,image (752).JPG
image (752).JPG,-34.30995736966619,-25.33370007701592,6,6,batch_0005,6,7,71,0,0,0,0,0,0,0,image (752).JPG
image (752).JPG,-34.30995736966619,-25.33370007701592,6,6,batch_0005,6,7,72,0,0,0,0,0,0,0,image (752).JPG
image (752).JPG,-34.30995736966619,-25.33370007701592,6,6,batch_0005,6,7,73,0,0,0,0,0,0,0,image (752).JPG
image (882).JPG,-31.670375389652683,-48.19984294680247,2,2,batch_0005,2,3,74,0,0,0,0,0,0,0,image (882).JPG
image (882).JPG,-31.670375389652683,-48.19984294680247,2,2,batch_0005,2,3,75,0,0,0,0,0,0,0,image (882).JPG
image (882).JPG,-31.670375389652683,-48.19984294680247,2,2,batch_0005,2,3,76,0,0,0,0,0,0,0,image (882).JPG
image (882).JPG,-31.670375389652683,-48.19984294680247,2,2,batch_0005,2,3,77,0,0,0,0,0,0,0,image (882).JPG
image (882).JPG,-31.670375389652683,-48.19984294680247,2,2,batch_0005,2,3,78,0,0,0,0,0,0,0,image (882).JPG
image (4901).JPG,-24.24953107783112,-3.796185423701199,29,29,batch_0005,29,30,79,0,0,0,0,0,0,0,image (4901).JPG
image (2896).JPG,-36.900234496794425,-24.795246162257666,36,36,batch_0005,36,37,80,0,0,0,0,0,0,0,image (2896).JPG
image (2896).JPG,-36.900234496794425,-24.795246162257666,36,36,batch_0005,36,37,81,0,0,0,0,0,0,0,image (2896).JPG
image (1785).JPG,-15.513142495405344,59.609870430336144,6,6,batch_0005,6,7,82,0,0,0,0,0,0,0,image (1785).JPG
image (3478).JPG,-2.8465376706180057,17.00370497150574,26,26,batch_0005,26,27,83,0,0,0,0,0,0,0,image (3478).JPG
image (687).jpg,35.58900054608104,-23.8735113868,2,2,batch_0005,2,3,84,0,0,0,0,0,0,0,image (687).jpg
image (3804).JPG,32.95207014138899,-6.01153796029413,26,26,batch_0005,26,27,85,0,0,0,0,0,0,0,image (3804).JPG
image (1429).JPG,-13.126937306974598,26.962537666980808,4,4,batch_0005,4,5,86,0,0,0,0,0,0,0,image (1429).JPG
image (1429).JPG,-13.126937306974598,26.962537666980808,4,4,batch_0005,4,5,87,0,0,0,0,0,0,0,image (1429).JPG
image (3960).JPG,-6.975271677096779,9.134301702103368,29,29,batch_0005,29,30,88,0,0,0,0,0,0,0,image (3960).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,89,0,0,0,0,0,0,0,image (719).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,90,0,0,0,0,0,0,0,image (719).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,91,0,0,0,0,0,0,0,image (719).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,92,0,0,0,0,0,0,0,image (719).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,93,0,0,0,0,0,0,0,image (719).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,94,0,0,0,0,0,0,0,image (719).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,95,0,0,0,0,0,0,0,image (719).JPG
image (719).JPG,-23.266651182922185,-19.283935004561226,2,2,batch_0005,2,3,96,0,0,0,0,0,0,0,image (719).JPG
image (3433).JPG,-10.412546378429148,6.552742404277982,6,6,batch_0005,6,7,97,0,0,0,0,0,0,0,image (3433).JPG
image (1462).JPG,-25.79131930981095,17.384390983049983,36,36,batch_0005,36,37,98,0,0,0,0,0,0,0,image (1462).JPG
image (1506).JPG,-54.42475247186452,-2.5767021708106994,29,29,batch_0005,29,30,99,0,0,0,0,0,0,0,image (1506).JPG
image (4452).JPG,-11.12174124993771,40.64225303967766,6,6,batch_0005,6,7,100,0,0,0,0,0,0,0,image (4452).JPG
image (2099).JPG,-45.4233327301998,-22.100342816624995,36,36,batch_0005,36,37,101,0,0,0,0,0,0,0,image (2099).JPG
image (57).JPG,-6.111227479646121,30.42103650420184,4,4,batch_0005,4,5,102,0,0,0,0,0,0,0,image (57).JPG
image (57).JPG,-6.111227479646121,30.42103650420184,4,4,batch_0005,4,5,103,0,0,0,0,0,0,0,image (57).JPG
image (57).JPG,-6.111227479646121,30.42103650420184,4,4,batch_0005,4,5,104,0,0,0,0,0,0,0,image (57).JPG
image (57).JPG,-6.111227479646121,30.42103650420184,4,4,batch_0005,4,5,105,0,0,0,0,0,0,0,image (57).JPG
image (57).JPG,-6.111227479646121,30.42103650420184,4,4,batch_0005,4,5,106,0,0,0,0,0,0,0,image (57).JPG
image (57).JPG,-6.111227479646121,30.42103650420184,4,4,batch_0005,4,5,107,0,0,0,0,0,0,0,image (57).JPG
image (57).JPG,-6.111227479646121,30.42103650420184,4,4,batch_0005,4,5,108,0,0,0,0,0,0,0,image (57).JPG
image (5230).JPG,-26.392377748669773,14.091614554734752,2,2,batch_0005,2,3,109,0,0,0,0,0,0,0,image (5230).JPG
image (390).jpg,32.11221408993853,-55.65988897911592,17,17,batch_0005,17,18,110,0,0,0,0,0,0,0,image (390).jpg
image (245).JPG,-43.278575847653,-22.426624741447093,6,6,batch_0005,6,7,111,0,0,0,0,0,0,0,image (245).JPG
image (245).JPG,-43.278575847653,-22.426624741447093,6,6,batch_0005,6,7,112,0,0,0,0,0,0,0,image (245).JPG
image (245).JPG,-43.278575847653,-22.426624741447093,6,6,batch_0005,6,7,113,0,0,0,0,0,0,0,image (245).JPG
image (245).JPG,-43.278575847653,-22.426624741447093,6,6,batch_0005,6,7,114,0,0,0,0,0,0,0,image (245).JPG
image (321).JPG,13.366983259706725,-29.28713850747812,2,2,batch_0005,2,3,115,0,0,0,0,0,0,0,image (321).JPG
image (321).JPG,13.366983259706725,-29.28713850747812,2,2,batch_0005,2,3,116,0,0,0,0,0,0,0,image (321).JPG
image (321).JPG,13.366983259706725,-29.28713850747812,2,2,batch_0005,2,3,117,0,0,0,0,0,0,0,image (321).JPG
image (321).JPG,13.366983259706725,-29.28713850747812,2,2,batch_0005,2,3,118,0,0,0,0,0,0,0,image (321).JPG
image (321).JPG,13.366983259706725,-29.28713850747812,2,2,batch_0005,2,3,119,0,0,0,0,0,0,0,image (321).JPG
image (1011).JPG,-3.1769868304993865,4.895313155636093,16,16,batch_0005,16,17,120,0,0,0,0,0,0,0,image (1011).JPG
image (1175).JPG,-18.67202026284833,-9.538558909363054,29,29,batch_0005,29,30,121,0,0,0,0,0,0,0,image (1175).JPG
image (4145).JPG,46.53101144014708,-17.804221732689225,4,4,batch_0005,4,5,122,0,0,0,0,0,0,0,image (4145).JPG
image (4145).JPG,46.53101144014708,-17.804221732689225,4,4,batch_0005,4,5,123,0,0,0,0,0,0,0,image (4145).JPG
image (4021).JPG,53.4222935739014,-15.773713398785803,2,2,batch_0005,2,3,124,0,0,0,0,0,0,0,image (4021).JPG
image (728).JPG,-38.32688074797906,3.942843139618802,16,16,batch_0005,16,17,125,0,0,0,0,0,0,0,image (728).JPG
image (728).JPG,-38.32688074797906,3.942843139618802,16,16,batch_0005,16,17,126,0,0,0,0,0,0,0,image (728).JPG
image (484).JPG,-25.54042344614881,-36.3543155502068,6,6,batch_0005,6,7,127,0,0,0,0,0,0,0,image (484).JPG
image (484).JPG,-25.54042344614881,-36.3543155502068,6,6,batch_0005,6,7,128,0,0,0,0,0,0,0,image (484).JPG
image (2988).JPG,-19.466036065034075,-0.0615004757550149,4,4,batch_0005,4,5,129,0,0,0,0,0,0,0,image (2988).JPG
image (2490).JPG,-49.61927531217321,4.509574623537075,6,6,batch_0005,6,7,130,0,0,0,0,0,0,0,image (2490).JPG
image (4507).JPG,0.6471735150308585,17.933851010069695,2,2,batch_0005,2,3,131,0,0,0,0,0,0,0,image (4507).JPG
image (1537).JPG,-29.91565880230063,15.956128903485228,2,2,batch_0005,2,3,132,0,0,0,0,0,0,0,image (1537).JPG
image (1537).JPG,-29.91565880230063,15.956128903485228,2,2,batch_0005,2,3,133,0,0,0,0,0,0,0,image (1537).JPG
image (799).jpg,27.53521105017814,-60.0408761947955,4,4,batch_0005,4,5,134,0,0,0,0,0,0,0,image (799).jpg
image (1453).JPG,-21.88268977491764,13.003091084083197,16,16,batch_0005,16,17,135,0,0,0,0,0,0,0,image (1453).JPG
image (763).JPG,-34.1244326994011,-22.06132363725305,2,2,batch_0005,2,3,136,0,0,0,0,0,0,0,image (763).JPG
image (763).JPG,-34.1244326994011,-22.06132363725305,2,2,batch_0005,2,3,137,0,0,0,0,0,0,0,image (763).JPG
image (607).JPG,-2.589568858882064,6.4979455393334185,16,16,batch_0005,16,17,138,0,0,0,0,0,0,0,image (607).JPG
image (607).JPG,-2.589568858882064,6.4979455393334185,16,16,batch_0005,16,17,139,0,0,0,0,0,0,0,image (607).JPG
image (607).JPG,-2.589568858882064,6.4979455393334185,16,16,batch_0005,16,17,140,0,0,0,0,0,0,0,image (607).JPG
image (607).JPG,-2.589568858882064,6.4979455393334185,16,16,batch_0005,16,17,141,0,0,0,0,0,0,0,image (607).JPG
image (1864).JPG,-4.130893010825261,-28.68174614579765,31,31,batch_0005,31,32,142,0,0,0,0,0,0,0,image (1864).JPG
image (3835).JPG,35.96528473414631,-23.09430107454533,6,6,batch_0005,6,7,143,0,0,0,0,0,0,0,image (3835).JPG
image (1418).JPG,-2.2637960195968208,-48.706169431121104,6,6,batch_0005,6,7,144,0,0,0,0,0,0,0,image (1418).JPG
image (1418).JPG,-2.2637960195968208,-48.706169431121104,6,6,batch_0005,6,7,145,0,0,0,0,0,0,0,image (1418).JPG
image (1418).JPG,-2.2637960195968208,-48.706169431121104,6,6,batch_0005,6,7,146,0,0,0,0,0,0,0,image (1418).JPG
image (4930).JPG,-44.41333839532148,1.0344823615054188,2,2,batch_0005,2,3,147,0,0,0,0,0,0,0,image (4930).JPG
image (3681).JPG,-47.714347648782,2.290550294089964,6,6,batch_0005,6,7,148,0,0,0,0,0,0,0,image (3681).JPG
image (122).jpg,70.12364403186417,-36.406043944685926,4,4,batch_0005,4,5,149,0,0,0,0,0,0,0,image (122).jpg
image (1144).JPG,-21.75152293992768,-29.79126846595884,29,29,batch_0005,29,30,150,0,0,0,0,0,0,0,image (1144).JPG
image (1144).JPG,-21.75152293992768,-29.79126846595884,29,29,batch_0005,29,30,151,0,0,0,0,0,0,0,image (1144).JPG
image (1144).JPG,-21.75152293992768,-29.79126846595884,29,29,batch_0005,29,30,152,0,0,0,0,0,0,0,image (1144).JPG
image (1144).JPG,-21.75152293992768,-29.79126846595884,29,29,batch_0005,29,30,153,0,0,0,0,0,0,0,image (1144).JPG
image (1020).JPG,-12.200882829522206,-57.827963332659216,17,17,batch_0005,17,18,154,0,0,0,0,0,0,0,image (1020).JPG
image (1020).JPG,-12.200882829522206,-57.827963332659216,17,17,batch_0005,17,18,155,0,0,0,0,0,0,0,image (1020).JPG
image (193).JPG,-1.7052072860283982,-30.358548677752346,6,6,batch_0005,6,7,156,0,0,0,0,0,0,0,image (193).JPG
image (193).JPG,-1.7052072860283982,-30.358548677752346,6,6,batch_0005,6,7,157,0,0,0,0,0,0,0,image (193).JPG
image (193).JPG,-1.7052072860283982,-30.358548677752346,6,6,batch_0005,6,7,158,0,0,0,0,0,0,0,image (193).JPG
image (193).JPG,-1.7052072860283982,-30.358548677752346,6,6,batch_0005,6,7,159,0,0,0,0,0,0,0,image (193).JPG
image (2260).JPG,-20.852263043799034,-45.318510540964006,6,6,batch_0005,6,7,160,0,0,0,0,0,0,0,image (2260).JPG
image (66).JPG,-35.36188073819395,-20.0756196681175,6,6,batch_0005,6,7,161,0,0,0,0,0,0,0,image (66).JPG
image (66).JPG,-35.36188073819395,-20.0756196681175,6,6,batch_0005,6,7,162,0,0,0,0,0,0,0,image (66).JPG
image (66).JPG,-35.36188073819395,-20.0756196681175,6,6,batch_0005,6,7,163,0,0,0,0,0,0,0,image (66).JPG
image (66).JPG,-35.36188073819395,-20.0756196681175,6,6,batch_0005,6,7,164,0,0,0,0,0,0,0,image (66).JPG
image (66).JPG,-35.36188073819395,-20.0756196681175,6,6,batch_0005,6,7,165,0,0,0,0,0,0,0,image (66).JPG
image (66).JPG,-35.36188073819395,-20.0756196681175,6,6,batch_0005,6,7,166,0,0,0,0,0,0,0,image (66).JPG
image (310).JPG,-41.83650987560968,-34.71564405026733,6,6,batch_0005,6,7,167,0,0,0,0,0,0,0,image (310).JPG
image (310).JPG,-41.83650987560968,-34.71564405026733,6,6,batch_0005,6,7,168,0,0,0,0,0,0,0,image (310).JPG
image (310).JPG,-41.83650987560968,-34.71564405026733,6,6,batch_0005,6,7,169,0,0,0,0,0,0,0,image (310).JPG
image (310).JPG,-41.83650987560968,-34.71564405026733,6,6,batch_0005,6,7,170,0,0,0,0,0,0,0,image (310).JPG
image (274).JPG,-26.98143901272508,-20.66492780930824,36,36,batch_0005,36,37,171,0,0,0,0,0,0,0,image (274).JPG
image (274).JPG,-26.98143901272508,-20.66492780930824,36,36,batch_0005,36,37,172,0,0,0,0,0,0,0,image (274).JPG
image (274).JPG,-26.98143901272508,-20.66492780930824,36,36,batch_0005,36,37,173,0,0,0,0,0,0,0,image (274).JPG
image (274).JPG,-26.98143901272508,-20.66492780930824,36,36,batch_0005,36,37,174,0,0,0,0,0,0,0,image (274).JPG
image (274).JPG,-26.98143901272508,-20.66492780930824,36,36,batch_0005,36,37,175,0,0,0,0,0,0,0,image (274).JPG
image (131).JPG,-1.552048972723918,27.42985806629253,10,10,batch_0005,10,11,176,0,0,0,0,0,0,0,image (131).JPG
image (131).JPG,-1.552048972723918,27.42985806629253,10,10,batch_0005,10,11,177,0,0,0,0,0,0,0,image (131).JPG
image (131).JPG,-1.552048972723918,27.42985806629253,10,10,batch_0005,10,11,178,0,0,0,0,0,0,0,image (131).JPG
image (1082).JPG,46.207450462795286,-32.466143489649085,2,2,batch_0005,2,3,179,0,0,0,0,0,0,0,image (1082).JPG
image (1082).JPG,46.207450462795286,-32.466143489649085,2,2,batch_0005,2,3,180,0,0,0,0,0,0,0,image (1082).JPG
image (348).jpg,-43.7121889243917,-16.313119848538214,2,2,batch_0005,2,3,181,0,0,0,0,0,0,0,image (348).jpg
image (348).jpg,-43.7121889243917,-16.313119848538214,2,2,batch_0005,2,3,182,0,0,0,0,0,0,0,image (348).jpg
image (5020).JPG,-13.722890418860032,39.68631223304896,36,36,batch_0005,36,37,183,0,0,0,0,0,0,0,image (5020).JPG
image (2041).JPG,-2.686519247694812,-21.88926287776355,6,6,batch_0005,6,7,184,0,0,0,0,0,0,0,image (2041).JPG
image (2125).JPG,-5.269180763154227,-10.341279103843329,6,6,batch_0005,6,7,185,0,0,0,0,0,0,0,image (2125).JPG
image (1201).JPG,-13.588271355748605,-11.769096539296648,6,6,batch_0005,6,7,186,0,0,0,0,0,0,0,image (1201).JPG
image (1201).JPG,-13.588271355748605,-11.769096539296648,6,6,batch_0005,6,7,187,0,0,0,0,0,0,0,image (1201).JPG
image (1201).JPG,-13.588271355748605,-11.769096539296648,6,6,batch_0005,6,7,188,0,0,0,0,0,0,0,image (1201).JPG
image (3334).JPG,-27.2266209306296,-19.264439702059395,17,17,batch_0005,17,18,189,0,0,0,0,0,0,0,image (3334).JPG
image (1365).JPG,-2.2663407884216453,-48.89639275124645,17,17,batch_0005,17,18,190,0,0,0,0,0,0,0,image (1365).JPG
image (3098).JPG,-15.917239717859982,40.5155881373358,2,2,batch_0005,2,3,191,0,0,0,0,0,0,0,image (3098).JPG
image (1595).JPG,8.232280323653383,-33.58910742964751,6,6,batch_0005,6,7,192,0,0,0,0,0,0,0,image (1595).JPG
image (1639).JPG,35.4707928322387,-15.65388513705565,6,6,batch_0005,6,7,193,0,0,0,0,0,0,0,image (1639).JPG
image (426).JPG,-14.468568697484429,28.36812679031541,6,6,batch_0005,6,7,194,0,0,0,0,0,0,0,image (426).JPG
image (426).JPG,-14.468568697484429,28.36812679031541,6,6,batch_0005,6,7,195,0,0,0,0,0,0,0,image (426).JPG
image (426).JPG,-14.468568697484429,28.36812679031541,6,6,batch_0005,6,7,196,0,0,0,0,0,0,0,image (426).JPG
image (426).JPG,-14.468568697484429,28.36812679031541,6,6,batch_0005,6,7,197,0,0,0,0,0,0,0,image (426).JPG
image (426).JPG,-14.468568697484429,28.36812679031541,6,6,batch_0005,6,7,198,0,0,0,0,0,0,0,image (426).JPG
image (426).JPG,-14.468568697484429,28.36812679031541,6,6,batch_0005,6,7,199,0,0,0,0,0,0,0,image (426).JPG
image (426).JPG,-14.468568697484429,28.36812679031541,6,6,batch_0005,6,7,200,0,0,0,0,0,0,0,image (426).JPG
image (542).JPG,52.05936021933194,-17.067595894197993,2,2,batch_0005,2,3,201,0,0,0,0,0,0,0,image (542).JPG
image (542).JPG,52.05936021933194,-17.067595894197993,2,2,batch_0005,2,3,202,0,0,0,0,0,0,0,image (542).JPG
image (542).JPG,52.05936021933194,-17.067595894197993,2,2,batch_0005,2,3,203,0,0,0,0,0,0,0,image (542).JPG
image (542).JPG,52.05936021933194,-17.067595894197993,2,2,batch_0005,2,3,204,0,0,0,0,0,0,0,image (542).JPG
image (1672).JPG,-32.09071555939834,-25.64132440344908,29,29,batch_0005,29,30,205,0,0,0,0,0,0,0,image (1672).JPG
image (2479).JPG,-9.59226325342362,51.277233058240746,2,2,batch_0005,2,3,206,0,0,0,0,0,0,0,image (2479).JPG
image (2961).JPG,-45.21920450940076,-19.731572178025168,6,6,batch_0005,6,7,207,0,0,0,0,0,0,0,image (2961).JPG
image (1716).JPG,7.862596946166119,-38.116422409751856,4,4,batch_0005,4,5,208,0,0,0,0,0,0,0,image (1716).JPG
image (1716).JPG,7.862596946166119,-38.116422409751856,4,4,batch_0005,4,5,209,0,0,0,0,0,0,0,image (1716).JPG
image (1716).JPG,7.862596946166119,-38.116422409751856,4,4,batch_0005,4,5,210,0,0,0,0,0,0,0,image (1716).JPG
image (4726).JPG,21.754846052315614,24.269443180972,6,6,batch_0005,6,7,211,0,0,0,0,0,0,0,image (4726).JPG
image (811).JPG,-37.48497352691054,-33.54441951978183,29,29,batch_0005,29,30,212,0,0,0,0,0,0,0,image (811).JPG
image (811).JPG,-37.48497352691054,-33.54441951978183,29,29,batch_0005,29,30,213,0,0,0,0,0,0,0,image (811).JPG
image (811).JPG,-37.48497352691054,-33.54441951978183,29,29,batch_0005,29,30,214,0,0,0,0,0,0,0,image (811).JPG
