names,x,y,pred,correct_label,batch,manual_label,colors,custom_data,x2,y2,x3,y3,D1,D4,D7,thumbnails
image (623).JPG,-24.150251856924065,-17.657842751177405,6,6,batch_0006,6,7,34,0,0,0,0,0,0,0,image (623).JPG
image (623).JPG,-24.150251856924065,-17.657842751177405,6,6,batch_0006,6,7,35,0,0,0,0,0,0,0,image (623).JPG
image (623).JPG,-24.150251856924065,-17.657842751177405,6,6,batch_0006,6,7,36,0,0,0,0,0,0,0,image (623).JPG
image (747).JPG,-17.69073658368706,11.595648632436978,29,29,batch_0006,29,30,37,0,0,0,0,0,0,0,image (747).JPG
image (747).JPG,-17.69073658368706,11.595648632436978,29,29,batch_0006,29,30,38,0,0,0,0,0,0,0,image (747).JPG
image (747).JPG,-17.69073658368706,11.595648632436978,29,29,batch_0006,29,30,39,0,0,0,0,0,0,0,image (747).JPG
image (747).JPG,-17.69073658368706,11.595648632436978,29,29,batch_0006,29,30,40,0,0,0,0,0,0,0,image (747).JPG
image (747).JPG,-17.69073658368706,11.595648632436978,29,29,batch_0006,29,30,41,0,0,0,0,0,0,0,image (747).JPG
image (747).JPG,-17.69073658368706,11.595648632436978,29,29,batch_0006,29,30,42,0,0,0,0,0,0,0,image (747).JPG
image (1317).JPG,10.162215277512658,-32.29167509427078,6,6,batch_0006,6,7,43,0,0,0,0,0,0,0,image (1317).JPG
image (1317).JPG,10.162215277512658,-32.29167509427078,6,6,batch_0006,6,7,44,0,0,0,0,0,0,0,image (1317).JPG
image (897).JPG,-14.060969092533275,-5.658643592742724,6,6,batch_0006,6,7,45,0,0,0,0,0,0,0,image (897).JPG
image (897).JPG,-14.060969092533275,-5.658643592742724,6,6,batch_0006,6,7,46,0,0,0,0,0,0,0,image (897).JPG
image (897).JPG,-14.060969092533275,-5.658643592742724,6,6,batch_0006,6,7,47,0,0,0,0,0,0,0,image (897).JPG
image (897).JPG,-14.060969092533275,-5.658643592742724,6,6,batch_0006,6,7,48,0,0,0,0,0,0,0,image (897).JPG
image (897).JPG,-14.060969092533275,-5.658643592742724,6,6,batch_0006,6,7,49,0,0,0,0,0,0,0,image (897).JPG
image (897).JPG,-14.060969092533275,-5.658643592742724,6,6,batch_0006,6,7,50,0,0,0,0,0,0,0,image (897).JPG
image (897).JPG,-14.060969092533275,-5.658643592742724,6,6,batch_0006,6,7,51,0,0,0,0,0,0,0,image (897).JPG
image (1194).JPG,-14.70537899089229,57.33834935005038,4,4,batch_0006,4,5,52,0,0,0,0,0,0,0,image (1194).JPG
image (1194).JPG,-14.70537899089229,57.33834935005038,4,4,batch_0006,4,5,53,0,0,0,0,0,0,0,image (1194).JPG
image (1194).JPG,-14.70537899089229,57.33834935005038,4,4,batch_0006,4,5,54,0,0,0,0,0,0,0,image (1194).JPG
image (1194).JPG,-14.70537899089229,57.33834935005038,4,4,batch_0006,4,5,55,0,0,0,0,0,0,0,image (1194).JPG
image (1194).JPG,-14.70537899089229,57.33834935005038,4,4,batch_0006,4,5,56,0,0,0,0,0,0,0,image (1194).JPG
image (4208).JPG,-49.43215116007399,4.49573083826153,4,4,batch_0006,4,5,57,0,0,0,0,0,0,0,image (4208).JPG
image (5052).JPG,-13.88139865808575,-21.037487223147952,6,6,batch_0006,6,7,58,0,0,0,0,0,0,0,image (5052).JPG
image (5052).JPG,-13.88139865808575,-21.037487223147952,6,6,batch_0006,6,7,59,0,0,0,0,0,0,0,image (5052).JPG
image (5052).JPG,-13.88139865808575,-21.037487223147952,6,6,batch_0006,6,7,60,0,0,0,0,0,0,0,image (5052).JPG
image (2033).JPG,8.059984051902099,-24.36166976622537,2,2,batch_0006,2,3,61,0,0,0,0,0,0,0,image (2033).JPG
image (668).JPG,-20.55457879738345,-1.3503997002219836,17,17,batch_0006,17,18,62,0,0,0,0,0,0,0,image (668).JPG
image (1238).JPG,-10.051076264720209,-15.425146415812682,6,6,batch_0006,6,7,63,0,0,0,0,0,0,0,image (1238).JPG
image (1238).JPG,-10.051076264720209,-15.425146415812682,6,6,batch_0006,6,7,64,0,0,0,0,0,0,0,image (1238).JPG
image (951).JPG,-3.3462315210029807,-33.449689989521275,6,6,batch_0006,6,7,65,0,0,0,0,0,0,0,image (951).JPG
image (951).JPG,-3.3462315210029807,-33.449689989521275,6,6,batch_0006,6,7,66,0,0,0,0,0,0,0,image (951).JPG
image (951).JPG,-3.3462315210029807,-33.449689989521275,6,6,batch_0006,6,7,67,0,0,0,0,0,0,0,image (951).JPG
image (1019).JPG,-30.237939589905032,-8.092834471619817,6,6,batch_0006,6,7,68,0,0,0,0,0,0,0,image (1019).JPG
image (1019).JPG,-30.237939589905032,-8.092834471619817,6,6,batch_0006,6,7,69,0,0,0,0,0,0,0,image (1019).JPG
image (1019).JPG,-30.237939589905032,-8.092834471619817,6,6,batch_0006,6,7,70,0,0,0,0,0,0,0,image (1019).JPG
image (1019).JPG,-30.237939589905032,-8.092834471619817,6,6,batch_0006,6,7,71,0,0,0,0,0,0,0,image (1019).JPG
image (449).JPG,-25.145381424554422,-29.816232578616088,6,6,batch_0006,6,7,72,0,0,0,0,0,0,0,image (449).JPG
image (449).JPG,-25.145381424554422,-29.816232578616088,6,6,batch_0006,6,7,73,0,0,0,0,0,0,0,image (449).JPG
image (449).JPG,-25.145381424554422,-29.816232578616088,6,6,batch_0006,6,7,74,0,0,0,0,0,0,0,image (449).JPG
image (449).JPG,-25.145381424554422,-29.816232578616088,6,6,batch_0006,6,7,75,0,0,0,0,0,0,0,image (449).JPG
image (449).JPG,-25.145381424554422,-29.816232578616088,6,6,batch_0006,6,7,76,0,0,0,0,0,0,0,image (449).JPG
image (835).JPG,-48.30892613152229,10.837244417763277,2,2,batch_0006,2,3,77,0,0,0,0,0,0,0,image (835).JPG
image (835).JPG,-48.30892613152229,10.837244417763277,2,2,batch_0006,2,3,78,0,0,0,0,0,0,0,image (835).JPG
image (835).JPG,-48.30892613152229,10.837244417763277,2,2,batch_0006,2,3,79,0,0,0,0,0,0,0,image (835).JPG
image (4029).JPG,-9.50094922730574,44.90181086328917,2,2,batch_0006,2,3,80,0,0,0,0,0,0,0,image (4029).JPG
image (3280).JPG,54.80275851903928,-15.960090803448248,36,36,batch_0006,36,37,81,0,0,0,0,0,0,0,image (3280).JPG
image (3280).JPG,54.80275851903928,-15.960090803448248,36,36,batch_0006,36,37,82,0,0,0,0,0,0,0,image (3280).JPG
image (3280).JPG,54.80275851903928,-15.960090803448248,36,36,batch_0006,36,37,83,0,0,0,0,0,0,0,image (3280).JPG
image (681).JPG,-2.7763021999391446,-21.83577725744249,6,6,batch_0006,6,7,84,0,0,0,0,0,0,0,image (681).JPG
image (681).JPG,-2.7763021999391446,-21.83577725744249,6,6,batch_0006,6,7,85,0,0,0,0,0,0,0,image (681).JPG
image (681).JPG,-2.7763021999391446,-21.83577725744249,6,6,batch_0006,6,7,86,0,0,0,0,0,0,0,image (681).JPG
image (681).JPG,-2.7763021999391446,-21.83577725744249,6,6,batch_0006,6,7,87,0,0,0,0,0,0,0,image (681).JPG
image (4062).JPG,-31.127531049233635,12.58250778002876,26,26,batch_0006,26,27,88,0,0,0,0,0,0,0,image (4062).JPG
image (2091).JPG,-38.66867814515716,3.816397025796752,6,6,batch_0006,6,7,89,0,0,0,0,0,0,0,image (2091).JPG
image (2091).JPG,-38.66867814515716,3.816397025796752,6,6,batch_0006,6,7,90,0,0,0,0,0,0,0,image (2091).JPG
image (1136).JPG,44.79714917783619,-30.284444946195016,26,26,batch_0006,26,27,91,0,0,0,0,0,0,0,image (1136).JPG
image (1136).JPG,44.79714917783619,-30.284444946195016,26,26,batch_0006,26,27,92,0,0,0,0,0,0,0,image (1136).JPG
image (1136).JPG,44.79714917783619,-30.284444946195016,26,26,batch_0006,26,27,93,0,0,0,0,0,0,0,image (1136).JPG
image (1136).JPG,44.79714917783619,-30.284444946195016,26,26,batch_0006,26,27,94,0,0,0,0,0,0,0,image (1136).JPG
image (566).JPG,18.82141354617512,-44.49828370944764,6,6,batch_0006,6,7,95,0,0,0,0,0,0,0,image (566).JPG
image (566).JPG,18.82141354617512,-44.49828370944764,6,6,batch_0006,6,7,96,0,0,0,0,0,0,0,image (566).JPG
image (566).JPG,18.82141354617512,-44.49828370944764,6,6,batch_0006,6,7,97,0,0,0,0,0,0,0,image (566).JPG
image (566).JPG,18.82141354617512,-44.49828370944764,6,6,batch_0006,6,7,98,0,0,0,0,0,0,0,image (566).JPG
image (402).JPG,15.456460915234532,-32.90957037846282,29,29,batch_0006,29,30,99,0,0,0,0,0,0,0,image (402).JPG
image (402).JPG,15.456460915234532,-32.90957037846282,29,29,batch_0006,29,30,100,0,0,0,0,0,0,0,image (402).JPG
image (402).JPG,15.456460915234532,-32.90957037846282,29,29,batch_0006,29,30,101,0,0,0,0,0,0,0,image (402).JPG
image (402).JPG,15.456460915234532,-32.90957037846282,29,29,batch_0006,29,30,102,0,0,0,0,0,0,0,image (402).JPG
image (402).JPG,15.456460915234532,-32.90957037846282,29,29,batch_0006,29,30,103,0,0,0,0,0,0,0,image (402).JPG
image (1052).JPG,42.60122847439357,9.62895975851774,2,2,batch_0006,2,3,104,0,0,0,0,0,0,0,image (1052).JPG
image (1052).JPG,42.60122847439357,9.62895975851774,2,2,batch_0006,2,3,105,0,0,0,0,0,0,0,image (1052).JPG
image (1052).JPG,42.60122847439357,9.62895975851774,2,2,batch_0006,2,3,106,0,0,0,0,0,0,0,image (1052).JPG
image (1052).JPG,42.60122847439357,9.62895975851774,2,2,batch_0006,2,3,107,0,0,0,0,0,0,0,image (1052).JPG
image (1052).JPG,42.60122847439357,9.62895975851774,2,2,batch_0006,2,3,108,0,0,0,0,0,0,0,image (1052).JPG
image (4692).JPG,-12.029778331274056,41.10075440492011,6,6,batch_0006,6,7,109,0,0,0,0,0,0,0,image (4692).JPG
image (4692).JPG,-12.029778331274056,41.10075440492011,6,6,batch_0006,6,7,110,0,0,0,0,0,0,0,image (4692).JPG
image (1972).JPG,-31.44342161526506,-28.16540430465377,36,36,batch_0006,36,37,111,0,0,0,0,0,0,0,image (1972).JPG
image (1972).JPG,-31.44342161526506,-28.16540430465377,36,36,batch_0006,36,37,112,0,0,0,0,0,0,0,image (1972).JPG
image (72).jpg,27.838437772184594,-53.16862568204584,17,17,batch_0006,17,18,113,0,0,0,0,0,0,0,image (72).jpg
image (3847).JPG,-49.452916631754505,3.3610084271398897,6,6,batch_0006,6,7,114,0,0,0,0,0,0,0,image (3847).JPG
image (4826).JPG,43.01202454662453,9.698048217042636,26,26,batch_0006,26,27,115,0,0,0,0,0,0,0,image (4826).JPG
image (396).JPG,-31.87943431646356,-47.79579843522862,16,16,batch_0006,16,17,116,0,0,0,0,0,0,0,image (396).JPG
image (396).JPG,-31.87943431646356,-47.79579843522862,16,16,batch_0006,16,17,117,0,0,0,0,0,0,0,image (396).JPG
image (396).JPG,-31.87943431646356,-47.79579843522862,16,16,batch_0006,16,17,118,0,0,0,0,0,0,0,image (396).JPG
image (396).JPG,-31.87943431646356,-47.79579843522862,16,16,batch_0006,16,17,119,0,0,0,0,0,0,0,image (396).JPG
image (396).JPG,-31.87943431646356,-47.79579843522862,16,16,batch_0006,16,17,120,0,0,0,0,0,0,0,image (396).JPG
image (396).JPG,-31.87943431646356,-47.79579843522862,16,16,batch_0006,16,17,121,0,0,0,0,0,0,0,image (396).JPG
image (88).JPG,-39.82595007341796,-30.88062926929276,2,2,batch_0006,2,3,122,0,0,0,0,0,0,0,image (88).JPG
image (88).JPG,-39.82595007341796,-30.88062926929276,2,2,batch_0006,2,3,123,0,0,0,0,0,0,0,image (88).JPG
image (88).JPG,-39.82595007341796,-30.88062926929276,2,2,batch_0006,2,3,124,0,0,0,0,0,0,0,image (88).JPG
image (208).jpg,-12.054011355781803,-39.22052089945794,17,17,batch_0006,17,18,125,0,0,0,0,0,0,0,image (208).jpg
image (2586).JPG,48.047258689186926,-19.28750216677413,2,2,batch_0006,2,3,126,0,0,0,0,0,0,0,image (2586).JPG
image (4575).JPG,35.52853345903337,-7.66461181775495,16,16,batch_0006,16,17,127,0,0,0,0,0,0,0,image (4575).JPG
image (1939).JPG,-7.999897549408751,-20.5835713489306,6,6,batch_0006,6,7,128,0,0,0,0,0,0,0,image (1939).JPG
image (1545).JPG,-11.077396463080897,-54.00893484169491,29,29,batch_0006,29,30,129,0,0,0,0,0,0,0,image (1545).JPG
image (1545).JPG,-11.077396463080897,-54.00893484169491,29,29,batch_0006,29,30,130,0,0,0,0,0,0,0,image (1545).JPG
image (1545).JPG,-11.077396463080897,-54.00893484169491,29,29,batch_0006,29,30,131,0,0,0,0,0,0,0,image (1545).JPG
image (115).JPG,-31.847934289497648,2.567565397514528,4,4,batch_0006,4,5,132,0,0,0,0,0,0,0,image (115).JPG
image (115).JPG,-31.847934289497648,2.567565397514528,4,4,batch_0006,4,5,133,0,0,0,0,0,0,0,image (115).JPG
image (115).JPG,-31.847934289497648,2.567565397514528,4,4,batch_0006,4,5,134,0,0,0,0,0,0,0,image (115).JPG
image (115).JPG,-31.847934289497648,2.567565397514528,4,4,batch_0006,4,5,135,0,0,0,0,0,0,0,image (115).JPG
image (115).JPG,-31.847934289497648,2.567565397514528,4,4,batch_0006,4,5,136,0,0,0,0,0,0,0,image (115).JPG
image (1421).JPG,-17.00613380308842,-49.84268517760982,29,29,batch_0006,29,30,137,0,0,0,0,0,0,0,image (1421).JPG
image (1421).JPG,-17.00613380308842,-49.84268517760982,29,29,batch_0006,29,30,138,0,0,0,0,0,0,0,image (1421).JPG
image (1421).JPG,-17.00613380308842,-49.84268517760982,29,29,batch_0006,29,30,139,0,0,0,0,0,0,0,image (1421).JPG
image (1421).JPG,-17.00613380308842,-49.84268517760982,29,29,batch_0006,29,30,140,0,0,0,0,0,0,0,image (1421).JPG
image (1063).JPG,-57.884856851913575,-8.540564016835841,16,16,batch_0006,16,17,141,0,0,0,0,0,0,0,image (1063).JPG
image (1063).JPG,-57.884856851913575,-8.540564016835841,16,16,batch_0006,16,17,142,0,0,0,0,0,0,0,image (1063).JPG
image (1063).JPG,-57.884856851913575,-8.540564016835841,16,16,batch_0006,16,17,143,0,0,0,0,0,0,0,image (1063).JPG
image (1063).JPG,-57.884856851913575,-8.540564016835841,16,16,batch_0006,16,17,144,0,0,0,0,0,0,0,image (1063).JPG
image (1063).JPG,-57.884856851913575,-8.540564016835841,16,16,batch_0006,16,17,145,0,0,0,0,0,0,0,image (1063).JPG
image (433).JPG,22.581162002988325,-12.498664787820598,6,6,batch_0006,6,7,146,0,0,0,0,0,0,0,image (433).JPG
image (433).JPG,22.581162002988325,-12.498664787820598,6,6,batch_0006,6,7,147,0,0,0,0,0,0,0,image (433).JPG
image (3032).JPG,50.05085354943668,4.429467513202796,2,2,batch_0006,2,3,148,0,0,0,0,0,0,0,image (3032).JPG
image (557).JPG,-21.943639850944457,-31.200784551734905,6,6,batch_0006,6,7,149,0,0,0,0,0,0,0,image (557).JPG
image (557).JPG,-21.943639850944457,-31.200784551734905,6,6,batch_0006,6,7,150,0,0,0,0,0,0,0,image (557).JPG
image (557).JPG,-21.943639850944457,-31.200784551734905,6,6,batch_0006,6,7,151,0,0,0,0,0,0,0,image (557).JPG
image (1107).JPG,-23.2216123471556,-57.606789132536846,2,2,batch_0006,2,3,152,0,0,0,0,0,0,0,image (1107).JPG
image (1107).JPG,-23.2216123471556,-57.606789132536846,2,2,batch_0006,2,3,153,0,0,0,0,0,0,0,image (1107).JPG
image (4053).JPG,48.83729264376104,7.783659461533226,36,36,batch_0006,36,37,154,0,0,0,0,0,0,0,image (4053).JPG
image (5326).JPG,-27.900815088592,-20.823442511607173,6,6,batch_0006,6,7,155,0,0,0,0,0,0,0,image (5326).JPG
image (5326).JPG,-27.900815088592,-20.823442511607173,6,6,batch_0006,6,7,156,0,0,0,0,0,0,0,image (5326).JPG
image (1384).JPG,9.737707150735687,4.450263294283728,16,16,batch_0006,16,17,157,0,0,0,0,0,0,0,image (1384).JPG
image (1384).JPG,9.737707150735687,4.450263294283728,16,16,batch_0006,16,17,158,0,0,0,0,0,0,0,image (1384).JPG
image (478).JPG,45.93273292910013,-34.43184941887259,2,2,batch_0006,2,3,159,0,0,0,0,0,0,0,image (478).JPG
image (478).JPG,45.93273292910013,-34.43184941887259,2,2,batch_0006,2,3,160,0,0,0,0,0,0,0,image (478).JPG
image (478).JPG,45.93273292910013,-34.43184941887259,2,2,batch_0006,2,3,161,0,0,0,0,0,0,0,image (478).JPG
image (478).JPG,45.93273292910013,-34.43184941887259,2,2,batch_0006,2,3,162,0,0,0,0,0,0,0,image (478).JPG
image (1028).JPG,-31.886360658784323,-45.85977309998659,2,2,batch_0006,2,3,163,0,0,0,0,0,0,0,image (1028).JPG
image (1028).JPG,-31.886360658784323,-45.85977309998659,2,2,batch_0006,2,3,164,0,0,0,0,0,0,0,image (1028).JPG
image (3079).JPG,59.06137082893844,-10.805447199180716,31,31,batch_0006,31,32,165,0,0,0,0,0,0,0,image (3079).JPG
image (2223).JPG,-52.06733231068175,6.359475641871597,16,16,batch_0006,16,17,166,0,0,0,0,0,0,0,image (2223).JPG
image (804).JPG,-18.679524465904187,-11.782870738538753,6,6,batch_0006,6,7,167,0,0,0,0,0,0,0,image (804).JPG
image (804).JPG,-18.679524465904187,-11.782870738538753,6,6,batch_0006,6,7,168,0,0,0,0,0,0,0,image (804).JPG
image (804).JPG,-18.679524465904187,-11.782870738538753,6,6,batch_0006,6,7,169,0,0,0,0,0,0,0,image (804).JPG
image (804).JPG,-18.679524465904187,-11.782870738538753,6,6,batch_0006,6,7,170,0,0,0,0,0,0,0,image (804).JPG
image (804).JPG,-18.679524465904187,-11.782870738538753,6,6,batch_0006,6,7,171,0,0,0,0,0,0,0,image (804).JPG
image (804).JPG,-18.679524465904187,-11.782870738538753,6,6,batch_0006,6,7,172,0,0,0,0,0,0,0,image (804).JPG
image (804).JPG,-18.679524465904187,-11.782870738538753,6,6,batch_0006,6,7,173,0,0,0,0,0,0,0,image (804).JPG
image (960).JPG,-27.496360495759827,-42.23305713341576,2,2,batch_0006,2,3,174,0,0,0,0,0,0,0,image (960).JPG
image (960).JPG,-27.496360495759827,-42.23305713341576,2,2,batch_0006,2,3,175,0,0,0,0,0,0,0,image (960).JPG
image (960).JPG,-27.496360495759827,-42.23305713341576,2,2,batch_0006,2,3,176,0,0,0,0,0,0,0,image (960).JPG
image (960).JPG,-27.496360495759827,-42.23305713341576,2,2,batch_0006,2,3,177,0,0,0,0,0,0,0,image (960).JPG
image (239).jpg,13.888285150124274,-27.213030702730244,6,6,batch_0006,6,7,178,0,0,0,0,0,0,0,image (239).jpg
image (3441).JPG,36.973788800774656,-22.596729248559267,6,6,batch_0006,6,7,179,0,0,0,0,0,0,0,image (3441).JPG
image (1410).JPG,-11.714910181508191,-58.44321716540928,17,17,batch_0006,17,18,180,0,0,0,0,0,0,0,image (1410).JPG
image (1410).JPG,-11.714910181508191,-58.44321716540928,17,17,batch_0006,17,18,181,0,0,0,0,0,0,0,image (1410).JPG
image (1410).JPG,-11.714910181508191,-58.44321716540928,17,17,batch_0006,17,18,182,0,0,0,0,0,0,0,image (1410).JPG
image (3525).JPG,47.65362594391871,-14.4852101758603,2,2,batch_0006,2,3,183,0,0,0,0,0,0,0,image (3525).JPG
image (124).JPG,-17.127228701716117,-19.311410020060546,6,6,batch_0006,6,7,184,0,0,0,0,0,0,0,image (124).JPG
image (124).JPG,-17.127228701716117,-19.311410020060546,6,6,batch_0006,6,7,185,0,0,0,0,0,0,0,image (124).JPG
image (124).JPG,-17.127228701716117,-19.311410020060546,6,6,batch_0006,6,7,186,0,0,0,0,0,0,0,image (124).JPG
image (124).JPG,-17.127228701716117,-19.311410020060546,6,6,batch_0006,6,7,187,0,0,0,0,0,0,0,image (124).JPG
image (124).JPG,-17.127228701716117,-19.311410020060546,6,6,batch_0006,6,7,188,0,0,0,0,0,0,0,image (124).JPG
image (124).JPG,-17.127228701716117,-19.311410020060546,6,6,batch_0006,6,7,189,0,0,0,0,0,0,0,image (124).JPG
image (124).JPG,-17.127228701716117,-19.311410020060546,6,6,batch_0006,6,7,190,0,0,0,0,0,0,0,image (124).JPG
image (3959).JPG,47.67683165032548,7.052913100864261,6,6,batch_0006,6,7,191,0,0,0,0,0,0,0,image (3959).JPG
image (288).JPG,-9.524384265208688,-56.77422305129756,6,6,batch_0006,6,7,192,0,0,0,0,0,0,0,image (288).JPG
image (288).JPG,-9.524384265208688,-56.77422305129756,6,6,batch_0006,6,7,193,0,0,0,0,0,0,0,image (288).JPG
image (4938).JPG,-47.60057321821496,1.9329999979029049,6,6,batch_0006,6,7,194,0,0,0,0,0,0,0,image (4938).JPG
image (4938).JPG,-47.60057321821496,1.9329999979029049,6,6,batch_0006,6,7,195,0,0,0,0,0,0,0,image (4938).JPG
image (4544).JPG,-39.11232457484153,3.0494266952024667,29,29,batch_0006,29,30,196,0,0,0,0,0,0,0,image (4544).JPG
image (4420).JPG,-53.14225794728837,2.813392508923847,10,10,batch_0006,10,11,197,0,0,0,0,0,0,0,image (4420).JPG
image (9).JPG,-26.363243806964025,-13.30301556385172,2,2,batch_0006,2,3,198,0,0,0,0,0,0,0,image (9).JPG
image (9).JPG,-26.363243806964025,-13.30301556385172,2,2,batch_0006,2,3,199,0,0,0,0,0,0,0,image (9).JPG
image (9).JPG,-26.363243806964025,-13.30301556385172,2,2,batch_0006,2,3,200,0,0,0,0,0,0,0,image (9).JPG
image (9).JPG,-26.363243806964025,-13.30301556385172,2,2,batch_0006,2,3,201,0,0,0,0,0,0,0,image (9).JPG
image (2498).JPG,-33.65310139852228,-12.089362236044352,2,2,batch_0006,2,3,202,0,0,0,0,0,0,0,image (2498).JPG
image (2980).JPG,51.17425467203607,-7.449117999463238,6,6,batch_0006,6,7,203,0,0,0,0,0,0,0,image (2980).JPG
image (2980).JPG,51.17425467203607,-7.449117999463238,6,6,batch_0006,6,7,204,0,0,0,0,0,0,0,image (2980).JPG
image (2650).JPG,-52.15940668637801,16.312798592080917,6,6,batch_0006,6,7,205,0,0,0,0,0,0,0,image (2650).JPG
image (2650).JPG,-52.15940668637801,16.312798592080917,6,6,batch_0006,6,7,206,0,0,0,0,0,0,0,image (2650).JPG
image (3876).JPG,-51.5617110507848,0.946866856454348,6,6,batch_0006,6,7,207,0,0,0,0,0,0,0,image (3876).JPG
image (3876).JPG,-51.5617110507848,0.946866856454348,6,6,batch_0006,6,7,208,0,0,0,0,0,0,0,image (3876).JPG
image (3912).JPG,41.377301231307776,-0.105099053882055,6,6,batch_0006,6,7,209,0,0,0,0,0,0,0,image (3912).JPG
image (4482).JPG,-10.427467764612176,39.10977333547309,4,4,batch_0006,4,5,210,0,0,0,0,0,0,0,image (4482).JPG
image (3587).JPG,-48.02830598289636,-0.4826472440727547,17,17,batch_0006,17,18,211,0,0,0,0,0,0,0,image (3587).JPG
image (186).JPG,23.06512971080668,-32.62776579570514,4,4,batch_0006,4,5,212,0,0,0,0,0,0,0,image (186).JPG
image (186).JPG,23.06512971080668,-32.62776579570514,4,4,batch_0006,4,5,213,0,0,0,0,0,0,0,image (186).JPG
image (186).JPG,23.06512971080668,-32.62776579570514,4,4,batch_0006,4,5,214,0,0,0,0,0,0,0,image (186).JPG
