names,x,y,pred,correct_label,batch,manual_label,colors,custom_data,x2,y2,x3,y3,D1,D4,D7,thumbnails
image (915).JPG,-3.684906519066392,-26.37972941520313,29,29,batch_0002,29,30,107,0,0,0,0,0,0,0,image (915).JPG
image (915).JPG,-3.684906519066392,-26.37972941520313,29,29,batch_0002,29,30,108,0,0,0,0,0,0,0,image (915).JPG
image (915).JPG,-3.684906519066392,-26.37972941520313,29,29,batch_0002,29,30,109,0,0,0,0,0,0,0,image (915).JPG
image (871).JPG,-34.34747717363102,-18.73148594664641,17,17,batch_0002,17,18,110,0,0,0,0,0,0,0,image (871).JPG
image (871).JPG,-34.34747717363102,-18.73148594664641,17,17,batch_0002,17,18,111,0,0,0,0,0,0,0,image (871).JPG
image (871).JPG,-34.34747717363102,-18.73148594664641,17,17,batch_0002,17,18,112,0,0,0,0,0,0,0,image (871).JPG
image (871).JPG,-34.34747717363102,-18.73148594664641,17,17,batch_0002,17,18,113,0,0,0,0,0,0,0,image (871).JPG
image (871).JPG,-34.34747717363102,-18.73148594664641,17,17,batch_0002,17,18,114,0,0,0,0,0,0,0,image (871).JPG
image (2909).JPG,-48.54746170439731,-24.369574350558487,6,6,batch_0002,6,7,115,0,0,0,0,0,0,0,image (2909).JPG
image (60).JPG,-33.60119474891882,-22.15184445574269,4,4,batch_0002,4,5,116,0,0,0,0,0,0,0,image (60).JPG
image (60).JPG,-33.60119474891882,-22.15184445574269,4,4,batch_0002,4,5,117,0,0,0,0,0,0,0,image (60).JPG
image (60).JPG,-33.60119474891882,-22.15184445574269,4,4,batch_0002,4,5,118,0,0,0,0,0,0,0,image (60).JPG
image (60).JPG,-33.60119474891882,-22.15184445574269,4,4,batch_0002,4,5,119,0,0,0,0,0,0,0,image (60).JPG
image (60).JPG,-33.60119474891882,-22.15184445574269,4,4,batch_0002,4,5,120,0,0,0,0,0,0,0,image (60).JPG
image (2411).JPG,-45.42192053187066,-22.10529182635409,6,6,batch_0002,6,7,121,0,0,0,0,0,0,0,image (2411).JPG
image (1463).jpg,40.21215876562693,-31.63061365150568,2,2,batch_0002,2,3,122,0,0,0,0,0,0,0,image (1463).jpg
image (3764).JPG,-12.62888325481093,48.05642473312278,2,2,batch_0002,2,3,123,0,0,0,0,0,0,0,image (3764).JPG
image (1651).JPG,-31.62499379668509,-25.50343724363224,6,6,batch_0002,6,7,124,0,0,0,0,0,0,0,image (1651).JPG
image (3600).JPG,-29.912541249330552,11.341704626443716,16,16,batch_0002,16,17,125,0,0,0,0,0,0,0,image (3600).JPG
image (522).JPG,-52.698084610516325,18.046404710298344,2,2,batch_0002,2,3,126,0,0,0,0,0,0,0,image (522).JPG
image (522).JPG,-52.698084610516325,18.046404710298344,2,2,batch_0002,2,3,127,0,0,0,0,0,0,0,image (522).JPG
image (522).JPG,-52.698084610516325,18.046404710298344,2,2,batch_0002,2,3,128,0,0,0,0,0,0,0,image (522).JPG
image (522).JPG,-52.698084610516325,18.046404710298344,2,2,batch_0002,2,3,129,0,0,0,0,0,0,0,image (522).JPG
image (1981).JPG,-47.8713409449724,5.557496600170008,29,29,batch_0002,29,30,130,0,0,0,0,0,0,0,image (1981).JPG
image (1981).JPG,-47.8713409449724,5.557496600170008,29,29,batch_0002,29,30,131,0,0,0,0,0,0,0,image (1981).JPG
image (446).JPG,15.271561165482495,-7.024401410091275,4,4,batch_0002,4,5,132,0,0,0,0,0,0,0,image (446).JPG
image (446).JPG,15.271561165482495,-7.024401410091275,4,4,batch_0002,4,5,133,0,0,0,0,0,0,0,image (446).JPG
image (446).JPG,15.271561165482495,-7.024401410091275,4,4,batch_0002,4,5,134,0,0,0,0,0,0,0,image (446).JPG
image (446).JPG,15.271561165482495,-7.024401410091275,4,4,batch_0002,4,5,135,0,0,0,0,0,0,0,image (446).JPG
image (446).JPG,15.271561165482495,-7.024401410091275,4,4,batch_0002,4,5,136,0,0,0,0,0,0,0,image (446).JPG
image (1499).JPG,-26.822537310329047,-27.06218101048368,6,6,batch_0002,6,7,137,0,0,0,0,0,0,0,image (1499).JPG
image (1499).JPG,-26.822537310329047,-27.06218101048368,6,6,batch_0002,6,7,138,0,0,0,0,0,0,0,image (1499).JPG
image (593).jpg,25.60094553893716,-53.10807813559961,6,6,batch_0002,6,7,139,0,0,0,0,0,0,0,image (593).jpg
image (319).jpg,27.887813452854267,-52.73041924515498,2,2,batch_0002,2,3,140,0,0,0,0,0,0,0,image (319).jpg
image (160).JPG,-51.928612215586185,6.380757882053442,6,6,batch_0002,6,7,141,0,0,0,0,0,0,0,image (160).JPG
image (160).JPG,-51.928612215586185,6.380757882053442,6,6,batch_0002,6,7,142,0,0,0,0,0,0,0,image (160).JPG
image (160).JPG,-51.928612215586185,6.380757882053442,6,6,batch_0002,6,7,143,0,0,0,0,0,0,0,image (160).JPG
image (160).JPG,-51.928612215586185,6.380757882053442,6,6,batch_0002,6,7,144,0,0,0,0,0,0,0,image (160).JPG
image (1213).JPG,-43.310622652106034,-18.740449300848976,6,6,batch_0002,6,7,145,0,0,0,0,0,0,0,image (1213).JPG
image (1377).JPG,-5.602569545836541,-18.620996844804505,2,2,batch_0002,2,3,146,0,0,0,0,0,0,0,image (1377).JPG
image (1377).JPG,-5.602569545836541,-18.620996844804505,2,2,batch_0002,2,3,147,0,0,0,0,0,0,0,image (1377).JPG
image (287).JPG,-2.058503711665268,-27.42684186151373,2,2,batch_0002,2,3,148,0,0,0,0,0,0,0,image (287).JPG
image (287).JPG,-2.058503711665268,-27.42684186151373,2,2,batch_0002,2,3,149,0,0,0,0,0,0,0,image (287).JPG
image (287).JPG,-2.058503711665268,-27.42684186151373,2,2,batch_0002,2,3,150,0,0,0,0,0,0,0,image (287).JPG
image (287).JPG,-2.058503711665268,-27.42684186151373,2,2,batch_0002,2,3,151,0,0,0,0,0,0,0,image (287).JPG
image (287).JPG,-2.058503711665268,-27.42684186151373,2,2,batch_0002,2,3,152,0,0,0,0,0,0,0,image (287).JPG
image (287).JPG,-2.058503711665268,-27.42684186151373,2,2,batch_0002,2,3,153,0,0,0,0,0,0,0,image (287).JPG
image (1258).JPG,51.42810768329524,-15.36674683818284,6,6,batch_0002,6,7,154,0,0,0,0,0,0,0,image (1258).JPG
image (1258).JPG,51.42810768329524,-15.36674683818284,6,6,batch_0002,6,7,155,0,0,0,0,0,0,0,image (1258).JPG
image (1258).JPG,51.42810768329524,-15.36674683818284,6,6,batch_0002,6,7,156,0,0,0,0,0,0,0,image (1258).JPG
image (5032).JPG,-43.90439818715139,17.437140408093754,6,6,batch_0002,6,7,157,0,0,0,0,0,0,0,image (5032).JPG
image (477).JPG,-26.50686238120252,-22.71885975454413,6,6,batch_0002,6,7,158,0,0,0,0,0,0,0,image (477).JPG
image (477).JPG,-26.50686238120252,-22.71885975454413,6,6,batch_0002,6,7,159,0,0,0,0,0,0,0,image (477).JPG
image (477).JPG,-26.50686238120252,-22.71885975454413,6,6,batch_0002,6,7,160,0,0,0,0,0,0,0,image (477).JPG
image (477).JPG,-26.50686238120252,-22.71885975454413,6,6,batch_0002,6,7,161,0,0,0,0,0,0,0,image (477).JPG
image (477).JPG,-26.50686238120252,-22.71885975454413,6,6,batch_0002,6,7,162,0,0,0,0,0,0,0,image (477).JPG
image (477).JPG,-26.50686238120252,-22.71885975454413,6,6,batch_0002,6,7,163,0,0,0,0,0,0,0,image (477).JPG
image (4734).JPG,-53.19085373277925,14.20525480879667,6,6,batch_0002,6,7,164,0,0,0,0,0,0,0,image (4734).JPG
image (4734).JPG,-53.19085373277925,14.20525480879667,6,6,batch_0002,6,7,165,0,0,0,0,0,0,0,image (4734).JPG
image (4650).JPG,44.75429164847223,8.409097119910875,16,16,batch_0002,16,17,166,0,0,0,0,0,0,0,image (4650).JPG
image (4650).JPG,44.75429164847223,8.409097119910875,16,16,batch_0002,16,17,167,0,0,0,0,0,0,0,image (4650).JPG
image (513).JPG,-15.94484904700363,-42.88980445510588,36,36,batch_0002,36,37,168,0,0,0,0,0,0,0,image (513).JPG
image (513).JPG,-15.94484904700363,-42.88980445510588,36,36,batch_0002,36,37,169,0,0,0,0,0,0,0,image (513).JPG
image (513).JPG,-15.94484904700363,-42.88980445510588,36,36,batch_0002,36,37,170,0,0,0,0,0,0,0,image (513).JPG
image (2817).JPG,55.04643712212389,-14.072169680511273,2,2,batch_0002,2,3,171,0,0,0,0,0,0,0,image (2817).JPG
image (1660).JPG,-10.269595353707787,-18.270953426321856,2,2,batch_0002,2,3,172,0,0,0,0,0,0,0,image (1660).JPG
image (1660).JPG,-10.269595353707787,-18.270953426321856,2,2,batch_0002,2,3,173,0,0,0,0,0,0,0,image (1660).JPG
image (1660).JPG,-10.269595353707787,-18.270953426321856,2,2,batch_0002,2,3,174,0,0,0,0,0,0,0,image (1660).JPG
image (1704).JPG,2.282545345769562,-37.72815850795887,4,4,batch_0002,4,5,175,0,0,0,0,0,0,0,image (1704).JPG
image (1704).JPG,2.282545345769562,-37.72815850795887,4,4,batch_0002,4,5,176,0,0,0,0,0,0,0,image (1704).JPG
image (1704).JPG,2.282545345769562,-37.72815850795887,4,4,batch_0002,4,5,177,0,0,0,0,0,0,0,image (1704).JPG
image (4498).JPG,-22.945598291592816,-16.311443587264947,6,6,batch_0002,6,7,178,0,0,0,0,0,0,0,image (4498).JPG
image (4498).JPG,-22.945598291592816,-16.311443587264947,6,6,batch_0002,6,7,179,0,0,0,0,0,0,0,image (4498).JPG
image (3755).JPG,48.0037647175532,-0.874933175600328,6,6,batch_0002,6,7,180,0,0,0,0,0,0,0,image (3755).JPG
image (51).JPG,18.35127197248322,-10.909499148993492,26,26,batch_0002,26,27,181,0,0,0,0,0,0,0,image (51).JPG
image (51).JPG,18.35127197248322,-10.909499148993492,26,26,batch_0002,26,27,182,0,0,0,0,0,0,0,image (51).JPG
image (51).JPG,18.35127197248322,-10.909499148993492,26,26,batch_0002,26,27,183,0,0,0,0,0,0,0,image (51).JPG
image (51).JPG,18.35127197248322,-10.909499148993492,26,26,batch_0002,26,27,184,0,0,0,0,0,0,0,image (51).JPG
image (51).JPG,18.35127197248322,-10.909499148993492,26,26,batch_0002,26,27,185,0,0,0,0,0,0,0,image (51).JPG
image (51).JPG,18.35127197248322,-10.909499148993492,26,26,batch_0002,26,27,186,0,0,0,0,0,0,0,image (51).JPG
image (51).JPG,18.35127197248322,-10.909499148993492,26,26,batch_0002,26,27,187,0,0,0,0,0,0,0,image (51).JPG
image (2544).JPG,-47.772880740032505,11.80433566646784,36,36,batch_0002,36,37,188,0,0,0,0,0,0,0,image (2544).JPG
image (840).JPG,-34.267110120979986,-23.86134429795324,17,17,batch_0002,17,18,189,0,0,0,0,0,0,0,image (840).JPG
image (840).JPG,-34.267110120979986,-23.86134429795324,17,17,batch_0002,17,18,190,0,0,0,0,0,0,0,image (840).JPG
image (558).JPG,3.0421657650579053,6.571154877184321,2,2,batch_0002,2,3,191,0,0,0,0,0,0,0,image (558).JPG
image (558).JPG,3.0421657650579053,6.571154877184321,2,2,batch_0002,2,3,192,0,0,0,0,0,0,0,image (558).JPG
image (558).JPG,3.0421657650579053,6.571154877184321,2,2,batch_0002,2,3,193,0,0,0,0,0,0,0,image (558).JPG
image (558).JPG,3.0421657650579053,6.571154877184321,2,2,batch_0002,2,3,194,0,0,0,0,0,0,0,image (558).JPG
image (558).JPG,3.0421657650579053,6.571154877184321,2,2,batch_0002,2,3,195,0,0,0,0,0,0,0,image (558).JPG
image (558).JPG,3.0421657650579053,6.571154877184321,2,2,batch_0002,2,3,196,0,0,0,0,0,0,0,image (558).JPG
image (924).JPG,-14.64542875325166,1.0218489571648215,6,6,batch_0002,6,7,197,0,0,0,0,0,0,0,image (924).JPG
image (924).JPG,-14.64542875325166,1.0218489571648215,6,6,batch_0002,6,7,198,0,0,0,0,0,0,0,image (924).JPG
image (924).JPG,-14.64542875325166,1.0218489571648215,6,6,batch_0002,6,7,199,0,0,0,0,0,0,0,image (924).JPG
image (924).JPG,-14.64542875325166,1.0218489571648215,6,6,batch_0002,6,7,200,0,0,0,0,0,0,0,image (924).JPG
image (924).JPG,-14.64542875325166,1.0218489571648215,6,6,batch_0002,6,7,201,0,0,0,0,0,0,0,image (924).JPG
image (924).JPG,-14.64542875325166,1.0218489571648215,6,6,batch_0002,6,7,202,0,0,0,0,0,0,0,image (924).JPG
image (924).JPG,-14.64542875325166,1.0218489571648215,6,6,batch_0002,6,7,203,0,0,0,0,0,0,0,image (924).JPG
image (995).jpg,-4.489433182493471,-46.50340488892967,6,6,batch_0002,6,7,204,0,0,0,0,0,0,0,image (995).jpg
image (721).jpg,34.20263502756411,-54.01608538164641,4,4,batch_0002,4,5,205,0,0,0,0,0,0,0,image (721).jpg
image (500).jpg,-10.551516200328054,-39.539748763245896,17,17,batch_0002,17,18,206,0,0,0,0,0,0,0,image (500).jpg
image (779).JPG,-7.663666512025845,-14.004943454761316,2,2,batch_0002,2,3,207,0,0,0,0,0,0,0,image (779).JPG
image (779).JPG,-7.663666512025845,-14.004943454761316,2,2,batch_0002,2,3,208,0,0,0,0,0,0,0,image (779).JPG
image (779).JPG,-7.663666512025845,-14.004943454761316,2,2,batch_0002,2,3,209,0,0,0,0,0,0,0,image (779).JPG
image (779).JPG,-7.663666512025845,-14.004943454761316,2,2,batch_0002,2,3,210,0,0,0,0,0,0,0,image (779).JPG
image (1912).JPG,-50.80109752219354,4.118751881870573,29,29,batch_0002,29,30,211,0,0,0,0,0,0,0,image (1912).JPG
image (3943).JPG,-45.20587689254105,-2.4017840506005794,6,6,batch_0002,6,7,212,0,0,0,0,0,0,0,image (3943).JPG
image (1876).JPG,-37.91195183980722,-33.97990141565629,16,16,batch_0002,16,17,213,0,0,0,0,0,0,0,image (1876).JPG
image (3827).JPG,-31.302804442194205,17.454353065362707,6,6,batch_0002,6,7,214,0,0,0,0,0,0,0,image (3827).JPG
image (986).JPG,4.336541147403276,-23.55925015570485,2,2,batch_0002,2,3,215,0,0,0,0,0,0,0,image (986).JPG
